name,external_id,category_id
Medical spa,medical_spa,bf14af4a-1d22-47b8-b6ae-cc2d0e46469d
Medical supply store,medical_supply_store,d7ef8fe7-c720-406b-b953-68a84ed3ee62
Medical technology manufacturer,medical_technology_manufacturer,972aea65-7cb9-4789-ad38-c693541e7edd
Medical transcription service,medical_transcription_service,4676662b-dd28-4c1a-9dfc-9e0eeb4b8749
Medicine exporter,medicine_exporter,7eb22abd-395f-4d45-93ef-90d3237ab855
Meditation center,meditation_center,f05ae37d-16e0-4fde-831b-c0686fdbb534
Meditation instructor,meditation_instructor,b1ee0af8-e7cf-4b7d-82ee-7e4c4b99d972
Mediterranean restaurant,mediterranean_restaurant,18823401-6f47-41d8-be7b-41b4b10f56bc
Meeting planning service,meeting_planning_service,1616d2f0-d25e-46cb-9ba3-2ca92280af43
Mehandi class,mehandi_class,3e4cd176-c81b-4cce-8285-6b633b2cc594
Mehndi designer,mehndi_designer,73e4e8d1-4c2e-4514-988f-65d8633fb1ec
Memorial estate,memorial_estate,26522ce1-55d5-481e-aa49-9c4071c4209b
Memorial park,memorial_park,e654869c-9f54-4658-b9a8-16245304c654
Men's clothing store,mens_clothing_store,f0931c87-21ec-4c4e-9a80-016525a3c983
Men's health physician,mens_health_physician,06aba776-e12c-4efa-b770-b1c24ba46a13
Mennonite church,mennonite_church,15313160-7597-468d-aad2-a01fff76a6a6
Mens tailor,mens_tailor,2804cecf-9699-42ad-aa02-df5613c914ff
Mental health clinic,mental_health_clinic,b42911b0-d830-40f8-951a-ce6288601aa4
Mental health service,mental_health_service,81408029-eca2-4b44-aff3-3cc1962fbeaa
Mercantile development,mercantile_development,a0da37b0-4b05-458e-bd63-0eb971245265
Mercedes-Benz dealer,mercedes_benz_dealer,200b4697-f5a6-418a-b6f0-ebdd805833b2
Messianic synagogue,messianic_synagogue,f9aedc1b-3d4f-43c6-9d60-664334e25134
Metal construction company,metal_construction_company,c061af66-cec1-473a-9d64-2a53c3927086
Metal detecting equipment supplier,metal_detecting_equipment_supplier,be90fdc8-a06f-4985-953e-bb89131de0be
Metal fabricator,metal_fabricator,7da0cdfc-4993-449c-90dd-0716836d8cfd
Metal finisher,metal_finisher,96ddc34b-c683-4f2c-9d4b-744ca78513eb
Metal heat treating service,metal_heat_treating_service,db1a4533-4d3d-4e1c-a69f-ac91b74c75f6
Metal industry suppliers,metal_industry_suppliers,f28d4655-a08d-4878-a5bc-fe87065d53ae
Metal machinery supplier,metal_machinery_supplier,df4ce133-58a9-424b-af2a-08ac6c3de6af
Metal polishing service,metal_polishing_service,dc11db80-c4dd-436d-a36d-f64562614209
Metal processing company,metal_processing_company,193c9486-b9ba-4427-a02b-a6e9883a9737
Metal stamping service,metal_stamping_service,95e393d1-df70-48be-ad64-0a19b649d7f4
Metal supplier,metal_supplier,2c7a338b-b9c7-404b-a3c2-78ad8b370560
Metal working shop,metal_working_shop,20d49744-041d-4d7b-82bd-e0f5bed62b34
Metal workshop,metal_workshop,b918e1c6-fc1f-46f2-bdfe-2e9139ffdb34
Metallurgy company,metallurgy_company,86408dc4-6033-41af-8e10-43ace5e93dc0
Metalware dealer,metalware_dealer,10f621ec-4e3b-44ec-89ad-0726f09570ec
Metalware producer,metalware_producer,18874104-d9da-427c-9eea-adbfdda5fd8f
Metaphysical supply store,metaphysical_supply_store,df378b7c-3ba3-4811-b957-f1741075c6eb
Methodist church,methodist_church,53b02662-204a-4cc8-82a1-b46eb3bc9b4a
Metropolitan train company,metropolitan_train_company,73272d3b-f077-4570-ac30-7427982c0052
Mexican goods store,mexican_goods_store,8fa20193-aec1-4cf4-be28-507951a796a3
Mexican grocery store,mexican_grocery_store,36578ef3-6439-4726-a137-7f69aa913f88
Mexican restaurant,mexican_restaurant,6dc09e67-cea3-4515-92c9-ec90c50bb60f
Mexican torta restaurant,mexican_torta_restaurant,72eae2f6-d40d-4716-92f2-577480583973
Meyhane,meyhane,75511eab-4b69-468d-9f98-172c403631ff
Microwave oven repair service,microwave_oven_repair_service,93a91a57-a24a-4707-b6be-98c6f87ca73d
Mid-Atlantic restaurant (US),mid_atlantic_us_restaurant,3b7878dd-3ef5-4fdc-b928-a3f0af3b56ac
Middle Eastern restaurant,middle_eastern_restaurant,419dafca-7ae2-4738-986a-b3e7cb85be7a
Middle school,middle_school,0c326606-34a0-4e64-853b-3aff2da86673
Midwife,midwife,090ee176-05a2-4e2f-99be-1eb1f109c3fc
Military archive,militar_archive,8cd9b7b6-f835-4382-b0f2-4e7042d49b9d
Military barracks,military_barrack,92458aca-f6e7-4a27-84fe-06eb3c43a17f
Military base,military_base,26fb16b5-71cd-40ad-8da9-f15058cbff89
Military board,military_board,fe9ad558-7bbf-4200-a5b1-a09ec29dcf3f
Military cemetery,military_cemetery,b32f0847-f533-429a-bc00-ed1a82cfc766
Military hospital,military_hospital,2c3c99d3-221f-428f-a7c3-c901a635aaf6
Military recruiting office,military_recruiting_office,09adee9e-3362-4bfe-ab46-24074dd7f64a
Military residence,militar_residence,545da0e3-9166-472d-a4fc-da1b7bcca02f
Military school,military_school,a7b2641e-e7ef-4f95-bb48-f79e438c17cd
Milk delivery service,milk_delivery_service,cdcc07c4-c34d-4e9d-8e2c-f00c96089a41
Mill,mill,fb2bf31f-3722-4c36-aa43-4ec9100bad8b
Millwork shop,millwork_shop,09bedb99-5f2c-4938-b162-d132e5c41915
Mine,mine,fa8def5f-d8b8-4451-a355-bf1b7f7d73b5
Mineral water company,mineral_water_company,4c8e86f4-a4eb-4848-921c-53cdb8ea5ec8
Mineral water wholesaler,mineral_water_wholesale,fef478c9-c383-403a-9b4d-abf3d9457b22
Miniature golf course,miniature_golf_course,0783db33-852a-4707-9477-104c4d5e91e8
Miniatures store,miniatures_store,a6815f7e-5b7b-4d6d-800b-5c35011bd435
Minibus taxi service,minibus_taxi_service,96cae354-6e0d-48bb-9d3e-83300502c89f
Mining company,mining_company,c86fa779-d88c-4663-b214-6462dd06725b
Mining consultant,mining_consultant,f2b44923-7605-42b8-b9de-b89881100de7
Mining engineer,mining_engineer,a9681ecb-10b8-49c4-8b56-99a1e0368442
Mining equipment,mining_equipment,01c47b9d-844f-4df8-8223-8af1fd0a9dbb
Ministry of Education,ministry_of_education,f5fa79ed-88cb-488e-b7e1-bb844d30932c
Mirror shop,mirror_shop,b9138a12-f279-44d2-b86e-aab9832e8360
Miso cutlet restaurant,miso_cutlet_restaurant,9757d76b-7f05-4db2-83ea-0ce9f98146b8
Missing persons organization,missing_persons_organization,88dcd553-d4b0-40be-80e3-f20c47174a0a
Mission,mission,9ec431b7-e34b-408e-9319-aa8d0d7d7283
Mitsubishi dealer,mitsubishi_dealer,c9f3c589-2f70-4d78-8bd5-54e18385e9d9
Mobile caterer,mobile_catering,4779b055-a938-455d-806d-64d48f41aa34
Mobile disco,mobile_disco,66291643-ea00-43b6-8617-340a7b3d5fb7
Mobile hairdresser,mobile_hairdresser,692d563d-4643-4053-bd2c-7622d1deee22
Mobile home dealer,mobile_home_dealer,383dd908-a65e-4211-82e0-423c587481c6
Mobile home park,mobile_home_park,7fcaf2b5-1967-4d8c-a2b8-15cdc0bbcec9
Mobile home rental agency,mobile_home_rental_agency,b1a959d0-5ba5-4192-b741-af0fb501884a
Mobile home supply store,mobile_home_supply_store,b02f93f0-2630-41fe-aad8-87a70cdd51be
Mobile money agent,mobile_money_agent,1d7c8840-8ba9-4d9e-9023-2beed510174e
Mobile network operator,mobile_network_operator,6a74a60d-ae39-469f-8777-57c8787b9760
Mobile phone repair shop,mobile_phone_repair_shop,5b596cbb-0780-4eca-a1bc-180e60597949
Mobility equipment supplier,mobility_equipment_supplier,19d0f374-8cce-444e-93cd-9461c67ac282
Model car play area,model_car_play_area,56361fce-cbdd-433f-a15f-47946d0d6ddb
Model design company,model_design_company,1f3223bd-cf1a-4a68-9562-ef6ec3c71367
Model portfolio studio,model_portfolio_studio,3394ea73-f111-4055-a502-7e126655cba0
Model shop,scale_model_shop,44acb920-f04a-4056-8186-48a334427583
Model train store,model_train_store,c502bc79-ccca-4ce9-ac8e-d74c4d55b9e8
Modeling agency,modeling_agency,a85227f8-0476-4acd-a4d2-e67e36d5b64d
Modeling school,modeling_school,84396b14-692c-43e0-b162-46383281bccb
Modern British restaurant,modern_british_restaurant,e7e6e093-5b87-43db-8d2f-fe538a661d72
Modern European restaurant,modern_european_restaurant,db1884d5-7712-4f1d-a3de-673a1de3ff79
Modern French restaurant,modern_french_restaurant,d96aa105-7fc7-4212-8701-4ece6301c3f2
Modern Indian restaurant,modern_indian_restaurant,382dfed8-23f7-4403-bb52-2eb337c73d7f
Modern art museum,modern_art_museum,2b85060d-5421-4f43-a4d7-14f3957f3f91
Modern izakaya restaurant,mordern_izakaya_restaurants,380ded58-f5ec-4343-ad7a-0155eafd2af2
Modular home builder,modular_home_builder,64c97be5-e6c6-42ac-ac8b-db6d25c32679
Modular home dealer,modular_home_dealer,bc478e4d-00d3-4005-943c-cabdbf0a9843
Mohel,mohel,9fc399ce-f342-4899-a76b-a40a59b7ab47
Mold maker,mold_maker,273609f7-6b95-426b-9cba-7f263bc1c0de
Molding supplier,molding_supplier,a286438a-9989-4784-a8b8-2fe503f8406d
Momo restaurant,momo_restaurant,36fd9e65-f793-4cb4-ace8-085d36d51777
Monastery,monastery,779b2201-72a7-463a-b2f6-b81a24e4cfb8
Money order service,money_order_service,60bbdf4c-5323-49c4-9bc4-7640be44a235
Money transfer service,money_transfer_service,dd3bdef9-ed4a-478d-8e2a-8ef1e8a49a57
Mongolian barbecue restaurant,mongolian_barbecue_restaurant,4d0558e2-f9d0-4065-8a30-5c03a7b1b24f
Monjayaki restaurant,monja_restaurant,99dcca4f-0a80-4891-898e-010c81d29673
Monogramming service,monogramming_service,3e30e315-0820-4fe5-bc67-c5050918dc42
Montessori school,montessori_school,6667c7c6-7756-43d1-b9ba-6ea266edad58
Monument maker,monument_maker,b2c4943a-2eac-4a16-bd33-403c68611ed4
Moped dealer,moped_dealer,6782e883-c243-4071-a68f-03e2822c7c25
Moravian church,moravian_church,eefaa374-345b-4d39-a251-4548f3cd3421
Moroccan restaurant,moroccan_restaurant,c6d670af-7ed9-4b3d-947c-70165c039bd2
Mortgage broker,mortgage_broker,c073ebc3-64a4-45f0-84a6-4a865c752ace
Mortgage lender,mortgage_lender,19c8c6d2-fef5-494e-8e87-728ecb97574b
Mortuary,mortuary,ed15d27a-c5df-428d-b5e3-d8a16d72e2e8
Mosque,mosque,9b091498-a318-431e-89c0-6d0a0b4e87e3
Motel,motel,1085b6ed-4a96-4fdd-ae9d-9c94917cc722
Motor scooter dealer,motor_scooter_dealer,a8ef9229-75c0-43a6-82d3-9877895ba84d
Motor scooter repair shop,motor_scooter_repair_shop,c6f137a8-6529-4a71-baa7-86fb82f3de2d
Motor vehicle dealer,motor_vehicle_dealer,5e6776ff-6786-49ed-ad2a-3486ea3538d9
Motorcycle dealer,motorcycle_dealer,3382eeef-84a6-444f-a20b-2ce385c5a908
Motorcycle driving school,motorcycle_driving_school,c489358b-e585-4a78-b961-8baad5b8ac6e
Motorcycle insurance agency,motorcycle_insurance_agency,c66d490d-6677-4a8e-a487-74767cf53d41
Motorcycle parts store,motorcycle_parts_store,d8c4aac1-98e7-42dc-8504-53078a23386e
Motorcycle rental agency,motorcycle_rental_agency,491c09e5-fe50-43d1-aa7f-8f7a7aec0ebe
Motorcycle repair shop,motorcycle_repair_shop,782ad015-83ec-459b-bc49-ef5f1fea13f7
Motorcycle shop,motorcycle_shop,459bc43a-21a9-4ed9-8ca8-4d83fa018937
Motoring club,motoring_club,53c224bb-0ea3-4601-a479-6a71c63aa904
Motorsports store,motorsports_store,e32ae07a-9f72-40d5-b3ad-c157baae36cc
Mountain cabin,mountain_hut,5d64a01f-1462-4246-89bb-a51e664e5858
Mountain cable car,mountain_cable_car,24d74bfa-19cc-4931-902d-37065d370268
Mountaineering class,mountaineering_class,05f6c3d4-adde-497e-a66f-8beb2483270b
Movie rental kiosk,movie_rental_kiosk,41e735b8-fb70-4ac5-9933-3114ae85c164
Movie rental store,movie_rental_store,c1198d5c-2f63-442d-9662-1c269ae32bde
Movie studio,movie_studio,5db1aac3-f0ba-46e0-b06f-334f041361f1
Movie theater,movie_theater,ca886a4b-5cc7-437a-b0de-b602f3ff75ba
Moving and storage service,moving_and_storage_service,3e01ccb4-3489-4688-8d9d-dd1ca51185ec
Moving company,moving_company,36d97236-2735-42a8-99ca-639e21e1f343
Moving supply store,moving_supply_store,e43ddc35-4707-4a3c-b021-276bb8e8fee1
Muay Thai boxing gym,muay_thai_boxing_gym,51f15359-bc32-4ad3-8d31-479454cf3d82
Muffler shop,muffler_shop,8ef7b9de-0309-4fb7-bf71-1e27b4393a25
Mughlai restaurant,mughlai_restaurant,46dc07c9-e5cf-43e5-935f-9cb4e572d476
Mulch supplier,mulch_supplier,39729360-03a3-4c10-8c1e-329dc46a582f
Multimedia and electronic book publisher,multimedia_and_electronic_book_publisher,41fc0aa1-44b2-4bb5-9925-00e96755129b
Municipal Department Agricultural Development,municipal_department_agricultural_development,c301d625-71b8-466a-8582-afb5dfa5b68d
Municipal Department Civil Defense,municipal_department_civil_defense,0a57edff-3a82-40eb-a415-df7eba670aa7
Municipal Department Communication,municipal_department_communication,980178f7-2163-43b4-bfb3-a0f3082214c3
Municipal Department Finance,municipal_department_finance,546d96bc-2cda-4c23-8df0-68f1b4981c34
Municipal Department Housing and Urban Development,municipal_department_housing_and_urban_development,9026147f-9b7e-4365-b439-af275fab9d3e
Municipal Department Science Technology,municipal_department_science_technology,be0e12ad-3d7e-4912-b8b5-7b8aca0a6b52
Municipal Department Social Defense,municipal_department_social_defense,7394f8fd-be2d-4178-8679-18d099262f20
Municipal Department of Culture,municipal_department_of_culture,52c8423a-c1f7-4896-99fb-27dc8c95011e
Municipal Department of Sports,municipal_department_of_sports,15e8c3f9-e774-496e-9564-852228f5c2e6
Municipal Department of Tourism,municipal_department_of_tourism,6ad5711b-3f4d-4d45-a643-e45b8543ae41
Municipal Guard,municipal_guard,8c3ec72f-bd14-4316-9632-8b3a06cd4408
Municipal Social Development,municipal_social_development,d2c6056f-0553-4287-888c-e2201a2039bf
Municipal administration office,municipal_administration_office,f73ee97f-6578-4088-805d-51dfa1091174
Municipal corporation,municipal_corporation,89416e3b-10c4-40ac-b647-0e50e1cd6b52
Municipal department of agriculture food supply,municipal_department_agriculture_food_supply,76332a52-d1b2-449d-b4c4-da4a8a483802
Municipal health department,municipal_health_department,5ec128a2-3ae6-4ecf-9847-406bdf4ece6d
Municipal office education,municipal_office_education,308ba4c9-2a70-40da-bc9e-7664a3688bc3
Murtabak restaurant,murtabak_restaurant,6b47e095-b569-4995-b0e9-11c95df14c84
Musalla,musalla,0ae0c90d-4731-4f8e-be25-77c9ce9e21d1
Museum,museum,75748456-623c-4bf9-8bdb-8b566d248a9a
Museum of space history,museum_of_space_history,c0e3943e-ad18-40b0-b984-034dbdd42a08
Museum of zoology,museum_of_zoology,b6804324-e9da-44dc-bf95-2dc9700cba42
Music box store,music_box_store,0cca77d1-7792-4d42-bc9f-01ed824648da
Music college,music_college,cf993a0d-5963-4024-bd3f-d905a975df48
Music conservatory,music_conservatory,1a720adc-b569-4020-9895-e01c8a1ad52c
Music instructor,music_instructor,4ba6c80a-5be8-430a-a9bd-e100eb137ed6
Music management and promotion,music_management_and_promotion,78e98914-9383-4c5d-8d60-96f37a7d01a7
Music producer,music_producer,6452095c-662d-497c-9722-ed0a4673833c
Music publisher,music_publisher,a497942f-91db-4398-91f1-211d551c4de1
Music school,music_school,55840209-0e99-437e-92d0-63f917914394
Music store,music_store,2ad5daab-93f1-48cd-a314-978130123696
Musical club,musical_club,d9ee04e7-a366-45db-89a1-365ed6ec7ea2
Musical instrument manufacturer,musical_instrument_manufacturer,71c85833-b79a-4508-8822-c3c2ec76fd47
Musical instrument rental service,musical_instrument_rental_service,efad8b03-ff9b-4b9c-ae3d-dcf2552badc6
Musical instrument repair shop,musical_instrument_repair_shop,6aec9a49-42b9-40e8-84da-6354d23b1239
Musical instrument store,musical_instrument_store,c659d2ae-76bb-48bd-ba3f-920947cb1ca5
Musician,musician,3558662f-5bab-4967-9b31-df68c0417a35
Mutton barbecue restaurant,mutton_barbecue_restaurant,fed79252-df39-4877-b7ff-cf418143025f
Nail salon,nail_salon,3cd63396-bbb0-4c8e-a4ac-b13ac928a3aa
Nanotechnology engineering service,nanotechnology_engineer,1cd253d3-966f-4d6a-a724-221bbd13fe6c
Nasi goreng restaurant,nasi_goreng_restaurant,cb461359-044c-4c5f-ba31-b4ee9bb34ab4
Nasi restaurant,nasi_restaurant,2c655f64-6a71-4185-b8c1-133412c041c2
Nasi uduk restaurant,nasi_uduk_restaurant,3a0f5e5a-ec7d-45ad-a239-ac2c52488f07
National forest,national_forest,73331023-31b7-4ef2-804b-46b88f04b814
National health foundation,national_health_foundation,edc1dd12-2ec6-4c39-bc45-88463b7f7e1b
National library,national_library,5d84b8d6-705c-43d1-9e74-cb35f28c6154
National museum,national_museum,30872fde-fa88-4220-9d3d-b8d1be09d3c0
National park,national_park,30e77a9c-9cae-43a6-8348-2d84dce2290d
National reserve,national_reserve,be0d1ad9-5b83-4228-abd7-3921c860ffbe
Native American restaurant,native_american_restaurant,e26e7184-958a-403e-9fac-9787bdfe33db
Native american goods store,native_american_goods_store,6bc732b2-7abe-4274-8fa2-23531e65beb3
Natural goods store,natural_foods_store,1d7d10b7-2b5e-4ec6-9112-1e42ac033b03
Natural history museum,natural_history_museum,de88c509-dee7-4b15-bf13-9ae16e63401f
Natural rock climbing area,natural_rock_climbing_area,6bce8c63-db29-4d35-8750-71e102a5764a
Natural stone exporter,natural_stone_exporter,17ec819e-a606-42d3-a0b9-f1cd5e8d24ee
Natural stone supplier,natural_stone_supplier,8c646629-6103-44e8-90d7-be93d03b10da
Natural stone wholesaler,natural_stone_wholesaler,bee1082a-3206-4546-b2cd-b94089565ef5
Nature preserve,nature_preserve,b33784eb-531b-4053-a8ad-de11a0b95e66
Naturopathic practitioner,naturopathic_practitioner,5f558a38-72f3-44ed-8658-fcb512e8d16b
Naval base,naval_base,e89f2fe3-486b-4d6b-8616-e0fd9810c25e
Navarraise restaurant,navarraise_restaurant,c70628d6-183a-43d7-b000-4ef0f93ae6d5
Neapolitan restaurant,neapolitan_restaurant,d957ef52-fd83-4ac2-b7f0-9a137e883c3d
Needlework shop,needlework_shop,06d000ca-3513-43a5-8f27-18ab168a4719
Neon sign shop,neon_sign_shop,008d8ba8-b249-443f-8d25-b9bcd388599b
Neonatal physician,neonatal_physician,285aba0c-44d6-42ed-94e1-6c0c84859fd6
Nepalese restaurant,nepalese_restaurant,6a2f63e7-b4e3-4add-8075-cb961cb69730
Nephrologist,nephrologist,c4313b88-0222-4a3c-9c1b-e1c752e60bf5
Netball club,netball_club,1a444978-45f5-467e-b5b3-97dcdabd9439
Neurologist,neurologist,fe9378b3-6575-4453-bc47-a987b6ae9c2f
Neurophysiologist,neurophysiologist,a8c1963d-4a61-4012-80cc-62119af9358e
Neurosurgeon,neurosurgeon,37392a48-4cff-4c4e-a613-711f1f420717
New Age church,new_age_church,bfc9e25e-1aea-45dd-b235-bfd55e0abb3a
New American restaurant,new_us_american_restaurant,82f6c752-7bd8-46f1-bd3d-4dafce869982
New England restaurant,new_england_restaurant,24e3351a-e1d5-4ff9-b30f-d247abc883c5
New Zealand restaurant,new_zealand_restaurant,c8a8dca6-94ce-4a38-a81d-689766d8ba0a
News service,news_service,ae9a0cae-6c83-4fb0-bbf3-6fef545f15ea
Newspaper advertising department,newspaper_advertising_department,3981aa27-0e95-4e71-9cd8-9f7b1c838fad
Newspaper distribution service,newspaper_distribution,c7b4279b-ac7c-4028-a209-c2e33e00e0eb
Newspaper publisher,newspaper_publisher,7ff40b4f-0e05-4478-b8c7-17fad70d84dd
Newsstand,newsstand,f8cb1fee-8dbb-4220-846c-9293d03b3556
Nicaraguan restaurant,nicaraguan_restaurant,e0d4a078-a805-4b8f-9437-f927177d546c
Night club,night_club,d40d0c71-2c1f-4cec-8a8d-d3743ae15afa
Night market,night_market,b41e8981-411e-4749-865a-841fa41bbb3d
Nissan dealer,nissan_dealer,62f24fc3-eb63-4878-b626-ed8e98773dae
Non smoking holiday home,non_smoking_holiday_home,b41a63d1-ce41-4421-b3dd-3cf9a251dba5
Non vegetarian restaurant,non_vegetarian_restaurant,7b5b273a-e450-4059-b273-b912cc3d9513
Non-denominational church,non_denominational_church,af3a4411-3518-4617-bead-50fabe6f4f4d
Non-governmental organization,non_governmental_organization,e7026419-1aef-4dbf-be93-859dcfb8ec83
Non-profit organization,non_profit_organization,f0436878-24c5-4169-8813-a7c31af2275d
Noodle shop,noodle_shop,bb681ee7-b01c-412d-9724-28fb65fca399
North African restaurant,north_african_restaurant,94501c4e-e4ce-4da2-b89b-cfdc95cf5dde
North Eastern Indian restaurant,north_eastern_indian_restaurant,7ed65950-eaba-4371-b58b-d94326bea2ab
North Indian restaurant,north_indian_restaurant,524b4feb-1a1b-4d71-bb84-de5cbd8a7364
Northern Italian restaurant,northern_italian_restaurant,96b22e3d-196a-4fbd-a13f-dad739376f6b
Norwegian restaurant,norwegian_restaurant,9e390193-bd7f-4b24-b7d2-c3c268b2d4b3
Notaries association,notaries_association,2605a8c4-2a29-478e-96e1-1e74f08d9112
Notary public,notary_public,525a4ebb-bfa7-4f24-9233-c2138fed05a3
Notions store,notions_store,15e3fba4-6be7-4173-9083-31314ba3133c
Novelties wholesaler,novelties_wholesaler,27dd3938-cc1a-426d-81cf-fe439a2f50fb
Novelty store,novelty_store,2dec93b1-a686-474a-98f6-73462f2bf0dd
Nuclear engineering service,nuclear_engineer,7c7f57cc-c5f1-4c6f-b9ec-6f90e7fcb1bf
Nuclear power company,nuclear_power_company,9d160350-f70c-4d45-84f8-3d29e4dbe418
Nuclear power plant,nuclear_power_plant,0909cee1-200c-4cf4-9e1f-4f5e9951b74c
Nudist club,nudist_club,c0e118b2-471b-4460-9b19-a44da4a56dda
Nudist park,nudist_park,a715cbb6-f101-45f6-b716-8d20747764d2
Nuevo Latino restaurant,nuevo_latino_restaurant,4a690d83-af9b-42bd-be10-7f5535decbc7
Numerologist,numerologist,d422b449-d0e4-4485-b708-0e839d5e6402
Nurse practitioner,nurse_practitioner,d9f8cc45-c96d-4df8-9046-9606e05e7c42
Nursery school,nursery_school,9b31ef53-4317-424a-acac-15b89395e5fe
Nursing agency,nursing_agency,db39f9fc-c36f-441b-af1b-54220be6bbe3
Nursing association,nursing_association,b9894eeb-efcb-4160-868e-1adc2763f41a
Nursing home,nursing_home,bd3303bb-3139-440c-9e7c-0e312ffbba16
Nursing school,nursing_school,cc8969bf-ba5b-4b58-a053-c501d3a1638d
Nut store,nut_store,a02c4695-8ac1-492f-9580-5bc1878e5db4
Nutritionist,nutritionist,0dbc8ff0-9813-49d3-870c-c15e3b84a6b1
Nyonya restaurant,nyonya_restaurant,153b4599-a511-4d49-aad7-ba5b992bf391
Oaxacan restaurant,oaxacan_restaurant,ffbf2ce4-13dd-4cc0-b9cb-9549b5a29635
Obanzai restaurant,obanzai_cuisine,887e68e5-d302-45b7-a01b-9a47b3dfadf9
Observation deck,observation_deck,35fea82e-34c5-4ca5-90aa-755ad981dab0
Observatory,observatory,c94e11f7-86bb-406e-a04b-d389c5644160
Obstetrician-gynecologist,gynecologist,6f92794b-d381-45c2-b85c-7ef8181a689c
Occupational health service,occupational_health_service,00eff25b-fb6a-44cc-830c-303427563461
Occupational medical physician,occupational_medical_physician,5aec7fee-d40c-4bdd-86fb-599c6c3f4300
Occupational safety and health,occupational_safety_and_health,de04a01b-80a4-4968-a038-1758c4ac9e39
Occupational therapist,occupational_therapist,20092cfc-ca08-4876-a0d2-6bc89d61d120
Oden restaurant,oden_restaurant,a43b56f7-3443-4d60-94d7-bebf769bb47c
Odia restaurant,odia_restaurant,f26b4ffd-119f-4fef-841e-1818cdddcb5e
Off roading area,off_roading_area,761c2f2f-bf78-4b8c-af17-9a03be9492ac
Off track betting shop,off_track_betting_shop,f0c3f397-dcad-4353-bf66-dfe76bc1a037
Off-road race track,off_road_race_track,90f43cb5-060a-4a4f-9494-3d9718eedc41
Offal barbecue restaurant,guts_barbecue_restaurant,1036147f-99df-4f0c-91fc-2c68f70dc062
Offal pot cooking restaurant,offal_pot_cooking,662ed75e-afcb-4ad4-b33c-63cf3ee80405
Office accessories wholesaler,office_accessories_wholesaler,3722ef51-273b-467a-87e6-929c4aa40d6b
Office equipment rental service,office_equipment_rental_service,f8b1bdb3-ff9e-410f-bdcf-078ff6d0ac73
Office equipment repair service,office_equipment_repair_service,8e670004-2ff6-4a77-9e8e-4f4983e7675b
Office equipment supplier,office_equipment_supplier,dca4114f-fad6-4b5a-8759-24c01e3dbdf4
Office furniture store,office_furniture_store,4812440e-1e96-4b72-ba49-287032d38420
Office of Vital Records,office_of_vital_records,5e889363-e15e-4a9e-94a6-29c341816394
Office of a fair trade organization,fair_trade_organization,58e156dd-1fb1-4b3a-91ff-41f759a51d53
Office refurbishment service,office_refurbishment_service,fe2612de-d017-489d-8ca7-b0522218bb8d
Office space rental agency,office_space_rental_agency,16873b5f-97c9-4ed9-bad5-5accc1bf30fb
Office supply store,office_supply_store,4678cf16-5b8b-4f5e-9fb4-fe5fa3ed875a
Office supply wholesaler,office_supply_wholesaler,bc8cae46-eff8-4d57-a82d-41ee96f39887
Oil & natural gas company,oil_company,b71b59f2-43cf-44bb-a725-d04834b9ca28
Oil and gas exploration service,oil_and_gas_exploration_service,f6be25cb-f8ff-44eb-ad97-aee7556a5d3f
Oil change service,oil_change_service,3c207955-7d78-48ea-8031-199fc8d6200c
Oil field equipment supplier,oil_field_equipment_supplier,58403732-38b6-4dc0-9b16-ed37946b05c3
Oil refinery,oil_refinery,c63554db-f37e-4b88-a461-7f674c23d282
Oil store,oil_store,820af4a4-a02b-4b36-9cc5-a34fed8fe1b1
Oil wholesaler,oil_wholesaler,1daac7d8-5762-4093-8de5-80fef20351fe
Oilfield,oilfield,abe3ae81-3bb2-4383-897c-1ce8ea2f3021
Okonomiyaki restaurant,okonomiyaki_restaurant,1ffac03e-b4a8-40f7-8cd6-407933163c48
Oldsmobile dealer,oldsmobile_dealer,b74a95b5-8012-4431-a054-8f8735e2c7d3
Olive oil bottling company,olive_oil_bottling_company,0f8bee7b-1873-4169-97e4-6284307b8d80
Olive oil cooperative,olive_oil_cooperative,c1846b8c-1b3a-403c-b07b-c96984abda8f
Olive oil manufacturer,olive_oil_manufacturer,38a68a17-8a39-4251-8df5-2f7f414b8ca1
Oncologist,oncologist,6965f5bc-9c19-4b9b-8519-3c313807d03c
Onsen,onsen,2149e247-b813-41f9-a8fa-35564d9029c7
Opel dealer,opel_dealer,8b67b4cc-a4b9-486a-8a4a-95adb56cb4de
Open air museum,open_air_museum,bcfe6fd7-c9b3-41a5-be13-b75a7d798b0f
Open university,open_university,77fea917-73fd-448c-a19a-e6977750105c
Opera company,opera_company,8f4c3b1b-b879-4648-a20c-137aee97fb26
Opera house,opera_house,37cdb448-a999-4dc9-a34d-edda622d7a28
Ophthalmologist,ophthalmologist,7efc1743-db95-40fb-b6d2-6d56b5dacccc
Ophthalmology clinic,ophthalmology_clinic,e7745c8e-e29d-4b71-99e6-607a9b2d4164
Optical instrument repair service,optical_instrument_repair_service,ec44cfb3-8c6e-44cb-a26f-62bcb27a7f17
Optical products manufacturer,optical_products_manufacturer,d00e089e-f596-4399-8bdf-17947d39d0cd
Optical wholesaler,optical_wholesaler,da64d7bf-d61a-4969-b0aa-1203ca11bea9
Optician,optician,df17cc41-9ca5-4ac8-9ad7-7e86db831f1e
Optometrist,optometrist,03f4d5d8-8501-4c3c-8440-29d714084fe9
